V1	V2
82894574-3635-4ee0-8ffa-4a041e31d91c	1
a6b924f2-be69-4aab-9502-125f262b293e	1
d138ac12-d0c2-4019-aa00-ceecc5c625d3	1
5225ae70-5e48-4810-a988-96a28a641c65	1
5cc9d824-0039-4609-8ef9-60ae3208fccb	2
82231a24-f002-4292-b8a9-eb921d00398f	1
f664b989-538d-4fdc-bcab-4905b2638518	1
ac89a142-a876-42db-80a5-4553d487c630	1
a46008cc-de98-4657-ab21-b31a502026e7	1
72990327-14d5-41ec-9341-36011c7d1acd	1
9db33a96-b1c5-46b8-b12b-100fade0af7f	1
c8b19789-5870-4f9f-81c5-9cdfe04485ce	1
1be1f7a1-4fc8-4478-bcc5-a64c9ca06686	1
761e05b8-d675-4b69-97ac-2c61c88c005d	1
aafbc293-ee16-4df1-b3ff-42aeae9ecf5a	1
e6f4ab8b-6ab6-4e41-b61e-514177fecbf5	1
9b4bb7ff-5fb8-49b3-a5b9-6568ffa17f20	1
7fbfb2df-f9c9-436d-a16b-9afad507d34c	1
771dfc32-9659-441f-84a2-429ecee36f8c	1
2492c95a-83f8-4b8c-b6ce-2dbc2212abe8	1
cbd8c2d9-faa2-4fd9-bd5b-15c208481ef0	1
8f95a330-21b0-4db2-bcd6-e0e3ad08579c	1
fe633fed-8ae1-433c-907c-b7944d1774af	1
575d389f-e2cc-442a-a154-8f216fc6a7f3	1
50c4acdc-201e-43b7-9617-931c41af2a1c	1
3f02a731-ea93-4503-b907-1e3bf0c56c5a	1
313cd3e4-3876-4a22-90af-4e6b4a64ae59	1
d520d93e-e976-45dd-b0bb-b3c4fa5c96bb	1
b0dec0a9-adf1-48aa-b35c-8b8e42be0361	1
1779aba9-f272-49aa-928b-358155c805e7	1
c59cb27c-44d7-4ef3-9829-ee3283a30979	1
523672e3-1701-46ac-bc45-d22122fcbfe2	1
fe9e3564-b5f6-48d6-9e04-cd18039989ce	1
3a13641a-7639-44d3-a11d-4e2be807bf9f	1
a3432e34-b2c4-45b2-bf75-7dcd183a3c2c	1
372e7d74-e473-47e5-8820-f5a200a69ac8	2
cabd37de-0d97-42ed-aab1-9df6552b9025	1
5db3e409-2468-4f9a-b497-2cee093c81bd	1
ab94970a-8a90-43f2-962f-0c1247ac6368	1
e30f7c84-9a64-4ae1-96d0-d03d6e61774b	1
2f33abfb-fc39-4a14-b655-c3d9ee17bc42	1
c163f6f2-c73c-41c0-a9b6-47463cac5741	1
09e8764a-7ee7-46ea-a31e-088b057201f6	1
9afe8bf4-baac-45e1-947e-3d21c0c2f132	1
acc38278-c0d6-48a3-b796-712722ea6b99	2
7e0d81e7-9217-4848-9773-fa7d25f3ae93	1
d31fc8ca-e213-40c7-bc3b-164e023a6c9d	1
2bc6374c-fb62-436c-a9a0-08a48a2ae39e	1
25642fd3-1b53-4376-a83b-a5c1484d6e46	2
a63e576d-b719-48ab-8849-bf2382680b99	1
842d7c87-da40-4f10-a987-b89ed7e946d2	1
ea80352e-ff57-479a-ad99-20d0adba44b5	2
aea95742-7cee-43c9-b9ba-4ccda7792e5b	1
12a0be5a-6336-482f-a629-1e6ff16815e5	1
9156c0c4-fac5-4ea8-b528-e5b218b8380c	2
71d6afe2-b847-44bb-a369-9ad097dde1c5	1
f80ff636-fe90-4830-8e5d-9666b4ae3c7a	2
58f77bff-6356-4139-a528-d9ddcf08f2dc	1
a2b67a52-10c4-4243-b617-d43e7dc782bc	3
e402c491-2676-4866-a00a-f5fe5e4c0ca4	1
23a1152b-3a9b-4a5e-a337-3f56a6feff35	1
1902b510-9906-4580-8c98-7504536f90e8	1
429885c6-0426-43d3-8e27-e38a851fdbc3	1
c9869aa1-f839-459c-b280-ae929b6f5857	1
ed19baf2-0491-464b-9f47-3266fbd0301a	1
a9f169d5-ea4d-4857-a5ff-e2f307204e15	1
12d7afb3-311f-47d6-8bc9-369ae0ebf8f7	1
0b8fdb61-27a7-48c7-ac60-402b8a057a4b	1
e438fd30-d881-4d45-94cc-c3435a250d5b	1
94e8916c-6eb7-46b2-a0e9-0a48511e6b4b	1
e83d4e40-bd43-413b-ae24-3a36c687adad	1
e7fe1050-eca0-4bb6-b38e-958f4d1c98dc	1
479a5d34-dac0-4451-8e9a-3b05c70cc0b8	1
c3f28be0-9b85-4952-a2d6-25ad59f1021e	1
950bda1b-6819-406d-afba-bca9a1003b01	2
69fdacf1-8d71-45bc-b0a0-998ec6e11604	1
0b594b85-264e-446f-bc8a-a42d5941b174	1
8138ccb9-6561-4314-a0db-212bf140ab41	1
3c6c98ce-209c-41ae-a8fd-6016b87ec167	1
bc170eb5-e8ee-4780-9a87-820b8aec6346	1
eb8776d0-05c5-4429-9f66-cc6c024c0f56	2
86b6c491-cdff-43e6-a344-8521f66aaa18	1
fa6327f7-fd51-47e7-913c-0bda5b7f85b5	1
12d6eaf4-8588-482e-9ab1-acba6f46c04f	2
6b45345c-4f27-484a-a2cc-dce34e14aba1	1
327b86a7-baa7-46d1-8058-76db4fb840fb	1
83e0a5f6-6f81-4a95-8c24-03713cebc802	1
1f7fa62d-6475-49e3-8fe5-e924c9a44e0c	1
89c2a8ec-2b75-43c0-86e0-de3dc8ab9123	1
9707e5e3-e9b1-44e0-9efc-d1f20bbf552e	1
2bd15aa5-15a0-4a40-a3fc-47fdef1260e7	2
d081766c-c571-4a3c-956f-13ba5e864af8	1
f2fe9c9d-9c52-49c8-bc80-f1dffc9f9006	2
1fe4c4a1-41c0-4c42-91ec-a7a895468a6b	1
0336e1bf-a034-46e5-8f0c-7403dde0a78b	1
c62e73a3-94f5-43ba-923f-adc49cb75183	1
5d77ad9c-3d40-44de-8406-3d19f29e90a5	1
7eda292f-7aec-4c1b-9c4c-c35531ad642a	1
b0998d0e-f581-4de0-a1b4-8877b3790212	1
b6d4f49e-3a9a-4317-a99a-10bc41246639	1
b258c153-d865-4e44-b152-2203c066957b	1
31dc490e-9965-4dd3-b906-5238aeaf5814	1
e9117cc1-d12e-43e1-81a3-0757d7a9a1c1	1
57b55893-c963-4f25-b98d-95fe350d58cc	1
febc2e1d-e215-4833-9d63-ffecb070211b	1
80603316-f110-4a1d-b5e8-ac116d98d720	1
33745fb5-0d57-4f44-ad8b-b3ad7da9f869	1
cfb51d43-08ee-445e-aab6-8f90aabd966a	1
e3a2f51c-bcc8-4376-a53f-8b31c810fcf6	1
6eefe238-e6cd-430a-a4d7-470010f677cc	1
daac3008-da93-4ec6-9d5b-83836313a23e	1
0fbe7f4e-5291-4a79-bfae-4cc2dbbfac62	1
37f260b2-8e2e-47ab-b55a-e2c3e31525ba	1
539e2420-d55e-4691-8979-3d4418059bbf	1
df36418b-93ef-4bde-a026-2680e78a600f	1
a1d88886-666c-4e90-acda-60e6ecf43d3f	1
668f5260-2090-458a-bd67-38218e9dfe17	1
c856d114-49a0-42df-84dc-b87a53feb767	1
c3ee899a-ed3e-43a8-9bd7-2950f76d2634	1
177ed0b1-e08e-4035-8e2b-86c435a119fa	1
40055295-3ac9-4e8c-965e-7a79d7b8410a	1
2d3c082a-be32-45df-bdcf-a4c9216c9ca6	1
6fc6f1b2-c3d7-4615-bed0-74e056f85982	1
baf6bfd8-b184-4551-b6ba-58923111b61d	1
c4bfe046-7ba6-41b5-be63-10c791886924	1
9543a093-07b6-4295-9f2e-df14455a4ee4	1
3a314596-89b2-46ef-aa06-02c74395c074	1
9f97197d-6ac2-4551-9586-82cfb16e4fd9	1
2d1b8592-92aa-40fc-a33a-d5e83e0e6a0f	1
130f130c-7a4e-47ad-a3df-fb523e5c67ee	1
720a0706-be7f-4a39-8ee6-05aa393cc0dc	1
d129065f-9105-41cd-9420-842724aad83a	1
59b334a0-2f3c-4669-80d3-12ee3d0b3d14	1
a85d063e-cc98-48ec-ad42-359fa7fe8d3a	1
25f4ad1a-b8db-4d17-8e92-076630af583b	2
960f31f0-e672-438d-873a-ae99eb2c9940	1
75609cf4-fa41-4d0d-9cbe-b903f4c18c9b	1
23842cce-e070-4708-ad2f-545fc6e4b034	1
1c27ecda-8fb1-4b83-bffc-190844eefb29	1
88d3a3b0-f158-4a85-a866-2f14e02b3771	1
fc050dfe-fd8e-44fb-a0df-1db4d2e38d0f	1
54bb32ae-f20b-4c3d-8a93-450bd53fe0fd	1
0f8c9ef9-a867-46be-9a24-fe1eee84bc3a	1
e4470765-df2f-4be5-a00f-baa696c40863	1
746c6017-c2e0-445f-8346-2e676501364c	1
133a3092-8376-470f-80f3-868d2a2adea7	1
da97bd3b-84ea-4ba5-94ba-ab501ea60a0c	1
437dc5e0-22f9-4949-a03f-fd80f81e1d53	1
257cfb24-3ecc-4655-ba4e-d66eb3293260	1
516e4bd7-31c8-4c7f-9611-926e206a5a5c	2
fe7e8751-6da1-4f4a-83b2-9260a6f3f512	1
d9ae75e5-5381-40b7-ba8a-d2f6416d49cd	1
96395178-e93c-47e1-bb1c-117224b0674a	1
6b6200d2-475a-4bae-8d3f-eee861a74f20	1
506848b5-a515-4f3a-a5bb-5860fc3a3817	1
1483f443-35e4-4505-85b7-5ae013e0bf4c	1
7882392d-ea1f-45df-9f74-12c24df8e68d	1
46a6359a-22fa-4eac-a2ec-a9ce01a2d4e0	1
a1bb5f87-114c-481b-9382-f0a8b0b4c6b4	1
b2770945-71ca-4955-bc1a-c88612c98aeb	1
598e4a50-2fc4-4ea3-9ac1-04e010063dfc	1
4ab099b6-0e96-4d75-a978-95058f16ee9d	1
4e9f217a-9c4e-4085-8615-e5bd437bdfe7	1
174fed1a-d152-48de-a54a-4896ffaea2c0	1
aff1aa81-0166-4f2b-88fc-50e057a4f0d9	1
d182e125-b87d-4ecc-92dc-44ceb84e3acf	2
ac530b78-8a8d-484a-a7cb-b2b45e34b966	1
96906c01-0abd-4c32-9825-16a38c24a062	1
a870e689-283d-411b-8a8c-84f0a3fc08c6	1
ed676c82-102e-4cbb-920c-1cec1fd9b68b	2
8159752d-1627-46c6-bd59-3374f9001ac8	1
0aa20e5c-6b31-4140-b692-4faecb025766	1
54a34bca-1d06-4a3f-891a-d3cdd246e21a	1
636edaf9-bddd-438c-8cc7-ab20c3a4c0c9	1
4cce66a9-cc0c-4d50-a0cf-c6662ca29fc1	1
be04c68c-5743-4b77-aa93-52fb582be05a	1
5f059b61-8688-438d-a84b-9971940bab75	1
400f4ccf-c00d-4507-8d43-32142068cb75	1
7ca2121f-66c7-4cc2-9e37-705934ba3b01	1
64675a96-8408-4d41-abe5-2f34126caaa6	1
6e7f21a9-f0c8-4b52-9fd7-00f2130e7d2f	1
18178e10-02fa-4599-813b-e528a906b6a2	1
cd32100d-d57c-46fb-82c8-2f97a624a93e	1
bbfaf017-2e46-45d2-93a0-c4f78066f25b	1
bb6e33f2-9982-47b0-a008-cff14cefcf34	2
5bc5166a-535e-438b-a0ec-397f1b0570b9	1
7c32b4c7-7072-4cf6-9c04-707da02d893f	2
cf04dafc-d330-4127-941f-39a77e4cc5ca	1
27e6f99c-2dee-4225-b153-a44199d3451b	1
01b0f52f-7498-413c-890e-b9d6c7e83214	1
4821b7bd-5710-4fc4-bfd1-2298f98211eb	1
2398414f-e02e-48c9-97b4-77eace6e7daa	1
503b8db3-82c0-4d00-832a-9d7a1c14538e	1
29171a5d-a7e0-48a7-a446-3d616a66126b	1
35408978-54eb-440b-9068-9a15a3bb9b41	1
33ff22cb-cfc2-4443-b7af-b07a8b6624d0	1
5f5c7502-9cc4-45ec-b800-c0d9d5851d61	1
b7738db6-1ea3-4264-8773-cf0e9bbb0dd1	1
59781f2e-8d13-4c5e-85e9-e54ffb05c44d	1
0e56468b-5afa-4dbc-8a7f-c05f022c3d6c	1
62dbe4f7-f001-4fbb-a1e9-0161ea401925	1
57415550-1c82-4b6d-b4d5-b27d103df182	1
63abcb5f-63db-4b99-bdf8-8398dbbba74a	1
0bdc6783-dd63-4415-b6d0-3967f0172c13	1
03df6a7c-7490-4311-ab0b-5eec5c4b5485	1
a2bbed34-917a-45db-836a-230dc6ddb2ec	2
352d69b5-4fca-4b0f-95b2-dbdec042839b	1
94246eac-7c33-4a25-8046-4e9ab2afe05a	1
3c84255f-a4ca-4b82-840b-f2f5b00f8483	1
80138373-eb62-4196-9751-ddbc27b40884	1
50e117d4-871d-4e48-a8cd-4b334ed89728	1
012d300d-1f12-4ba3-88de-763bc1e3ea17	1
abd7f375-e4ab-438e-a3d0-7fa2678da0ee	1
8f354ef4-7ee1-4980-ae0e-507c2226c004	1
d6adb04b-01ff-48fa-9b04-a919f70dacb1	1
a007e3a0-6d62-4bd9-8383-b8c2ddbfcc91	1
b91937ca-a55c-4a61-bda0-dfdb77955675	1
93af3489-6a50-4d98-919f-07bbc5d5701e	1
0d9be958-fa57-4269-9e94-cf861c302764	1
d0463bca-c85d-4591-a188-36389c22ef2b	1
595e2c40-939f-4380-863c-71b862d74642	1
c9f449c0-a2ec-403a-9463-3ffd60f806da	1
b7953a3b-e54f-4412-bfad-3a1ce2ebaab9	1
4348b441-3a77-4da2-b5e3-ccce3c96330f	1
bf362570-e7fb-4210-b77f-e9b06e4db296	1
38f6ea73-fc43-42c1-b305-850940bec860	1
ee2476ef-ab04-4530-86b6-24cca8827d70	1
56d48726-e933-42de-8e06-88a87c3ac694	5
87a1a8d6-6595-437e-8344-c0f8d20e2dbd	1
b1cf9fe7-73f0-4d38-bf4b-9866b8708b76	1
0fb3165c-9b06-49d6-b89c-7e3933c729b6	1
21c606f7-edad-4eec-93eb-385723c11ae8	5
8ff98637-7745-4730-a126-3b748145e19c	1
d9b35322-c661-4a40-8e0b-1e01a6bad4a6	1
cde409d9-a590-4ce6-9336-ad593d485021	1
edb24f7c-c20e-4b22-9f33-ab2aa0548fea	1
669893da-f461-4c93-9946-ba5edc6197d8	1
9a2ba4b7-65ce-4e61-9f99-cc32972ee971	1
fc101685-5f05-4fa8-8b28-68f54044b469	1
fcee0d71-2c6c-4a34-952c-1b506453a4bb	1
ab6c2de5-bc5a-401c-8193-ba98b538c068	1
5f70add4-7814-4dcb-9c20-8720caf9643a	1
748f5cc5-29a2-4905-a52b-13cea3f0f6a8	1
54449778-c968-4b05-bdd4-ecbe15f6c51a	1
3790cc9d-7be2-4f4e-a1a0-d8c5c16263a3	1
016badb1-a104-4a2a-9e9d-e5f8687a78bc	1
96afa8ce-19be-413b-b4e8-911455cd7929	1
9faaa095-af53-48da-ade1-aa94909ee5b1	1
d82fd903-2dd4-4cad-b803-2d429145f810	1
7820ec9e-e9c3-4c5b-b401-86a06d3f34f6	1
04f71b9f-a55b-4f7e-8c9f-b8bc46918edc	1
d6ab4b4c-16d7-4b2e-a126-5494c67943c5	1
7b34ab5d-75b5-4241-b0ea-3fb0984b0994	1
8cbf7556-33fe-45e6-92b9-f679413e81ee	1
f248f649-8dfe-4afd-a112-29b355da5e8b	1
86af4a50-9cfa-4dc6-94f7-a504f5486b73	1
0d663ec9-8f64-4414-91a8-8ad31482b08c	1
62a9201f-ff3c-4844-913a-df5acf9f61c9	1
4175eb51-3f21-4cf1-adf6-be7bb77f016d	1
3eb21b03-bffa-4d98-9959-7598aa4a4375	1
22dbbb8c-708d-4734-b794-0a834f7d8d21	2
7e12eafb-2a3e-4591-bc56-c5101dfb771b	1
7fe18beb-ec6a-407e-b1d6-dab18e0b6196	1
7fdff9eb-4604-4bf6-aff1-156e3436806d	1
3e1cc035-a0a1-4233-9643-d98ede0e33a3	1
5e5c6a7a-c43e-4339-a1d0-d511e0e98be7	1
2a4dd44c-5d2b-4cd5-af34-542ca83d39e5	1
4123edb5-4af6-4aa5-9431-2641b9eb852c	1
717331b2-a636-40fc-8646-647b908408ba	1
915d414b-4e63-4712-819b-deabdedaa730	1
15f4268c-dad6-4345-8e14-da0846447054	1
3f82901b-77c1-4c7f-8def-80649a73ee89	1
31219fd2-ac82-46b5-980c-9c133a623531	1
fe179b1e-9b63-4684-b0a7-8e6a62f60510	1
2d166693-26f0-471f-bb8a-38ec3a7e2a2c	1
40f5f7fe-d0ee-41b6-9714-405899df6af1	1
651597a4-f102-400f-a067-55b5574344a8	1
5d24c443-b69c-4543-8404-f3a09e277f54	2
50599cf8-67d8-458c-bf28-40aac77cb89a	2
9a9b6dec-e66c-41f2-a2c2-8b6344a7c8ac	1
f3d9f9c8-b5b3-47cf-828c-a7cdb883f4d5	1
31731b93-db89-49a4-a717-3a50f07d09d8	2
76e6d969-f3cf-4d74-82a0-62b7823bd972	1
525fa848-0c74-4b3b-9365-6456465698eb	1
03c1044e-1989-45b1-802f-7ed18de3603d	1
3006485c-0ba4-4cb9-a065-96270ec8015e	1
4015ccb8-c80a-408e-8bb1-defeb7fc9865	2
4b9ddde3-ab57-4772-a3c9-934ab68cb46f	1
cd947f9d-da03-4f09-8ab2-c9be5aea19c6	1
e4fee2df-ff04-4319-a54f-dc4ef4f3b46b	1
599f0b39-a6b3-4972-a721-c5217c6000cc	1
edd5a765-e489-4c28-b33d-88dea68da3e6	1
f5491655-e9ae-4a1f-b8b3-b56b9cfdd20f	1
0ce9ae47-ca43-4cfa-a34a-74e4c9b0b9de	1
0f17e304-3bdf-4fb3-8329-96e9085a2b4d	1
2966cab6-32b5-4e00-bad0-313d76a1c06b	1
4401f659-8081-4297-a9c5-0ae8d644bd00	1
98b2b58e-31b4-4667-bbb7-fc3f9b1312b8	1
095c07d5-d391-470a-8946-0a173f8197cc	1
f2132830-c217-4735-ba65-b02e8d9599d7	1
5b046a11-dbef-4c65-b750-47cc576ac6ec	1
7657009c-07e2-42e7-8a02-f51b36224827	1
1bc02c4b-9a3a-4de4-900e-da604e1958b0	1
13197029-b4c7-4f10-b0ac-5d6382d596cd	1
31999fef-439c-4d6d-b31e-d87c7d3ced79	1
87e9b3a0-9204-4435-9e63-011ac894170c	1
2e1db4f9-bf5b-44c6-8764-abc7ad2d2b41	1
36cba012-5e7d-417e-b59c-13304713a77f	1
06e11835-2cd4-4e04-9472-f072c3e1d535	1
e7dd0b8a-5b03-43b7-9086-6558923ad8cc	1
04f13f36-a9b5-445c-a2f8-6eb557281233	1
0bab883e-ed62-414e-bde4-bc13c0f8fb79	1
fa7febf3-dcc4-432e-91a5-d86d5fc0855a	5
ceae66bc-2d6d-4ef2-8777-d5fba9b4d602	1
17fc7744-992d-4d19-9cdd-a016b791348e	1
cec96b96-59f1-4041-bfbf-c70475f29043	1
f4201d64-9973-4202-8a14-fdb381c9cb33	2
cba52c56-ea84-45a6-b126-bb39a1de4a61	1
a445cd6a-7bfa-4c00-8ef8-40b39707a003	1
4179ee51-335d-425d-b608-2a28e45615b4	1
c1618929-d79b-405a-9c03-54f8f7469024	1
38346fc7-3537-499e-9703-1ca6b8c8aca7	1
b9237461-dd8b-4689-a9a4-d6323c4d39cd	1
cf0ac5a8-b4cb-4bae-804d-635d2ebe8525	1
0922302d-903d-4469-8f2a-8be5ad698fc9	1
f731247c-847f-4c8a-8a87-43f1e5c1481a	1
6c48697d-c05b-4755-86a7-4ecbf246d9ab	2
43828861-c79d-47d5-9d03-e8d8e3d49469	1
9cb54383-5428-49e4-a9d3-fc87e1fc46fa	1
c3c2378c-b209-4a3e-84f1-17b4a1f9f1d6	1
8ddbd4e0-cf7e-4e6c-875e-692f15bb9cf9	1
adc6cc9c-5669-464d-998a-34cf20ee4a93	1
4a55c1cf-c1e4-46b5-8d0d-b96ae0d278f7	1
1e5a811e-bda6-4b3c-81b8-663a91250a4d	1
dce5462c-6805-40be-a3b3-2ebfe454cd83	1
a57508ed-16e4-42b0-85fa-f638b3a9770b	1
efd7831a-992e-453d-9197-e0937ea82195	1
5fd2f0e5-656a-4ff9-b404-8591ee106664	2
a997d55f-2b2c-4bfb-8157-50587bfb8b9b	1
b2004ae4-2378-4275-bfc6-8fd4736b7cd0	1
0276acd5-e305-4411-b7a4-000993a3ec91	2
a3f0c219-15fa-4f82-b9ed-4abbf77701de	1
3a234738-114a-4838-9a50-3603d6e6d274	1
33445177-23ff-4c3e-b052-90f317b6b679	1
0348d2bc-895e-412e-823e-5a82e5286ba3	1
75e5e0c3-04c4-47fe-bba1-57db7d155525	1
e914fd7a-763a-41eb-8d18-de9a91f6b407	1
b262fa1b-a852-4fa1-b5d0-26fd0f751738	1
d4275281-3b4c-4d96-863d-45201a4fe145	1
de45ea89-c41d-47c9-b6e5-883fb542c514	1
37432b83-6552-4278-9b5e-b5a63ac818fd	1
cef25bc3-f780-4d77-b0a3-ab2537c59b8d	1
4278b9fc-9677-4234-ba52-6c5434b84c11	1
c8608ba9-3e45-4419-b5e7-1ce0289b09e0	1
777c6c15-c3de-4f05-bce5-824af6aa8d5c	1
1d1a5dcb-3ae5-4625-8857-f82fe03e68a1	1
5700858c-ad2b-4851-808c-00fd6408c685	1
c399cbde-37b8-4472-b32e-d182c848358d	1
00e6cbbb-c53d-467b-9f19-aa4de9e53bb3	2
4cf80b59-7e3c-40fd-8dc8-083d25789b5d	2
bcd5ea8f-5748-479c-8695-c8b4a73c6aae	2
4e04bfe7-2741-465d-95c3-746e932f2af2	1
9c1183ea-5f28-491c-9228-ae4690389051	1
d40fe2f4-f1a2-40d9-ac45-12f17829be21	1
0e2c7f68-388e-45e8-9873-7af1868d3edf	1
d7c47286-c633-4156-8405-28b305507317	1
70a0340c-028f-4cc6-8818-cb5234c9bc39	2
63404d02-d35c-443e-b3e7-77dbe399c901	1
12244604-fb96-4fa6-981e-a3ac0e7d8627	1
dc38ae45-4943-4b32-a86f-9942bb5ffe40	2
1dac9a73-3b32-4308-a9b1-508aa0a91003	1
17283735-c69a-407a-b4d5-2b91b6537641	1
19a46d10-8fde-4256-ac4e-108b5a9d59ac	2
061e6d8e-73a7-4480-83fd-e52cba1cc3e1	1
77e7426d-34ab-48e5-870c-64e771746d6e	1
84911d91-e49c-4376-befa-75d6f2a617c8	1
ea5a2612-480e-4c58-af88-8f2481a18d6e	2
7656f7be-7975-40b7-ac50-1ef06355408d	1
8320690d-3104-4b2b-a8b1-6e2c7354b55e	1
1e4bf50d-a08a-4ab5-9168-975a0f2c6613	1
bf80361b-29ca-49f9-83e7-7823e2c8cf39	3
87fa8c64-1de2-4558-aa58-5852eb7f6121	1
840ba895-fb98-4218-8af9-46ed20c548fd	1
e25addee-965d-4899-b2fd-54db2d01cb5d	1
0e2bb1cc-22fd-4068-a207-bd93199c69df	1
03f12f09-dbf1-477b-8851-45c5c6fe2f5e	1
9e9aa06e-fd4b-4d79-a032-c5059b5e79bc	2
ee192529-47db-4dfc-addb-0d818091e480	1
ac250846-f198-42be-a64d-56370d0acabb	2
ae3681ab-506d-472e-bcc0-592a2c27dea2	1
8df0c35c-7d02-48e1-9c96-753c1231efd6	1
d2edbbe5-5a9b-4ac2-9f6e-a935dc0d900f	1
05339b04-c8e7-4eab-bae5-be17a40e7f95	1
901a69e3-bb62-4350-9f5d-4d4c8b8cf2ec	1
c1cdbf16-8c0f-4875-8711-3d8e7347465d	1
8ac28d40-f772-433f-a958-5c1fa28e1092	1
8a1a591a-0229-4597-91c2-75093ea2fe6a	1
89ec8b03-ec9b-4e81-8e39-a107bd0d2f6f	1
40328cec-507e-43bc-a3b4-48dd738446d6	2
278c469d-c4f1-4e23-a6ea-fcd7de394528	1
edd718ba-74e8-4651-9ad2-6fe70deb19d0	1
c6bdda5a-1bde-4f45-9c90-184507be953e	1
7f07642b-cf97-4dab-b1a5-a2a423d2cbf7	4
7f1b59f3-5937-4314-92b4-9d5299297e48	1
798216d8-ad03-4e9d-a4a6-129453829521	1
449143b1-28c3-4a52-84a3-08fbac0df4c7	1
4c15cfc3-3a09-4f3f-8e5b-cf7bfcf48aad	1
b7d65eb1-4c9a-4b0f-b95a-91e5eb3eded6	2
8090eab7-f840-47f9-a7c5-0e210ddc30c2	2
aa4fcff8-599b-4280-be0e-d6c2de0409e6	1
571c12fb-c183-4b56-834a-bb959d446cfb	1
dd705f28-057b-47cc-a3b0-ec1c913f1d06	1
43d7f1bf-0887-4726-baf7-4a8a928eba57	4
cbf33516-9594-404b-84af-6cf15047f838	2
bd2014cc-4d72-4d1e-b1cb-570c21e707f7	3
f4f8cf2d-5f84-418b-a201-f51eef8e5ab1	1
717fda91-08fa-4d2a-8e58-9d4183c9b84a	2
c4d69a62-65b3-48cd-9ab7-cfcebc496a11	1
24569a13-e5ef-48fe-a9ad-2bdc7ada170b	1
7784a8ab-d67a-496f-9ec2-c6a5f52de4f8	2
33e09216-4c30-404e-9773-c4356612d893	1
4ec91e0f-1bfd-4275-8ba0-db7b62b291eb	2
309f6dda-99a8-435c-a1dd-8ebd057e2da8	2
a3214c2d-65b6-4f28-935c-2f97c973c7da	1
da6ea188-a464-45a1-8568-cd9e34e6c34c	1
cc127b13-5d23-453f-b6fc-6cc95eb5d8df	1
f3645ef6-99bb-4926-83de-45a4ca9d8616	1
df740b40-7f85-4a31-bc0f-cc320f30c72d	1
d7f68f61-b57a-45fb-8eb7-81f2877f8946	2
f3876504-b8e8-4d2a-b9f0-b45ce8007a6f	1
76c3790a-49ad-4e0a-9ae0-2b8331258a0f	2
be5ce952-50af-48e3-a039-70ae83cced05	2
6158f798-af63-4f08-b291-0256d3f4ff1e	2
e9ac9ad2-f948-4e6e-8945-6f1bb65841e0	1
da72b15f-2971-4f79-b07d-1211e0aedd0f	2
195dcba9-cc4a-409a-86e6-493652b22b1c	1
ffcef9c3-b0f6-4c39-a6c5-fbe5f12647a9	1
b7a2f664-5f4f-4991-ab62-19248764335d	1
a3cacf14-2e89-41f1-ba32-c994e181f7e6	1
fee61929-6867-43ad-8603-127f5d80c359	1
3663edea-7043-4658-9d36-6640c867f59d	2
fbf2074e-8606-4e7b-9717-fc82c056702e	1
c53fcb4f-e366-4ac3-9f4f-511be9464606	1
44585674-9aeb-44f8-8e73-7c8f91f6138f	1
2200d424-5034-44f2-bf59-47180d84a090	4
50395b95-4a5e-4065-8986-e3d63023cb19	1
ae45fd84-ae63-4f5e-b36e-f578b46dd7b0	1
f44b6874-543d-409d-a05d-c42c458e2edd	3
50680abb-2662-47a5-9aed-a8537855f9d4	1
ca66e183-a6d9-4f48-a719-2f9640c4cee7	1
160133cd-a842-4d03-8e8d-c37075d95ea0	1
10bc089c-e2e7-47eb-b0da-0335ffdc8fab	1
2c61582f-bc3b-4cb8-8857-26532e61bf0d	1
102b6461-ef84-485c-aefc-9e8f4086acb7	1
47a20dbb-49ba-451d-9404-aa16f475a99a	1
66ed3a60-5533-44fe-8e6f-12101fe35889	1
55d1be7d-d545-499f-a44a-4b7fb7f1a076	1
b782a2d7-d20b-4f9b-9066-9c2ec2dcbddb	1
9dd5a204-1e19-4437-9576-605a398b66a5	1
3532bb10-14fb-49d2-948d-b40a97e2f8bc	1
65e47f0f-0139-4356-b1e8-fb94fdaaa555	1
32c307f5-63a6-4090-93ca-d6fe57113c1d	1
20eb6898-13b3-460b-9c1d-cfdffd80e49b	1
409ec760-357c-43f2-b507-f908f48c4d20	1
e5a576cd-955b-4a53-824e-4a092ade6b95	1
70bcbcce-9189-4082-b980-5ef711183ccb	1
6c5085a8-6839-42dd-bb75-19379812491e	1
34334bdb-6a23-4d37-a6fb-171f3f84e63e	1
0c309fb2-71bb-48c4-8fe5-aa70394e93b9	1
004d713f-2cd2-4a25-ab8a-beee1234c44e	1
74004f90-03c3-4edc-8e68-7099a185452a	2
9ec38644-c6b4-4047-aa62-83fbf76f7190	1
566efcc4-3f70-4a9e-b245-1457b334ee62	2
78b37b5d-2748-4276-9dc1-93fce7e17afc	1
faacae37-1a4f-4bad-95bf-58959d0086e1	1
b171599e-b2b4-436d-9c51-56a1f4b8df69	2
0094c5fb-f203-4ed4-9939-d259eebbbd4a	1
e73db65f-8547-4572-a1d3-999477e4d41a	1
fa4d6aca-e386-4dd5-a34b-973a09fd478b	2
d13e290b-610f-4986-b960-9dc8745f99b9	2
